@0	1000111100110001
@1	1111010101010110
@2	0011110110110111
@3	0101001110001010
@4	0111101111001011
@5	0110011001110000
@6	0111101011111001
@7	0110101101110111
@8	0010101010101110
@9	0110110111011010
@A	1011100101101011
@B	0001101110111110
@C	0111011100110001
@D	0001100100110100
@E	1101100000000011
@F	1000001011111110
@10	1000001011101111
@11	0101100110000110
@12	1110001000001011
@13	0100011101100011
@14	0101000111000001
@15	1000111001110101
@16	1001111001001101
@17	1000000000101011
@18	1001110111001111
@19	0111111100010110
@1A	1111100111110011
@1B	1111111110001010
@1C	1000011111010001
@1D	0010111100101000
@1E	1111101001111001
@1F	1010111000110101
@20	0111111110110100
@21	0101000011011001
@22	1011011010100110
@23	1000110101110101
@24	1100000000011110
@25	1000000101000001
@26	0001011011011100
@27	0100011001100000
@28	1001000101011000
@29	1000001000011100
@2A	1010001100111101
@2B	1100011111011011
@2C	1000001011010010
@2D	1010110000100011
@2E	1011010101101101
@2F	0001110110011001
@30	1001011011010111
@31	1001100000111100
@32	0100111111001000
@33	0111110110011000
@34	1001100110100010
@35	1111010111100110
@36	0111011011101010
@37	0100011110010111
@38	0001100100110111
@39	1010111001101111
@3A	0111110111101101
@3B	0111001011100000
@3C	0111111011100110
@3D	0000010100001010
@3E	0110011001011111
@3F	1011010110100011
@40	1000000001111110
@41	0011101011101111
@42	0000010101001010
@43	0001100010000010
@44	1001011111100011
@45	1010001000011001
@46	0111100100101100
@47	0100011001011111
@48	0111011000101010
@49	0111110001110010
@4A	1000000101111001
@4B	1000101000110001
@4C	0101100000110111
@4D	0011011011010011
@4E	0111110001101101
@4F	0000111001110001
@50	0101001111001100
@51	0111000001010001
@52	1000011100100011
@53	1011010010111111
@54	0110100001101100
@55	1000010011101100
@56	1010011011000111
@57	1100101011110010
@58	0000111110111100
@59	0011110000101000
@5A	1000100111101100
@5B	1000000010111001
@5C	1000011000001010
@5D	0001100001001000
@5E	1000010010000100
@5F	1101000001011100
@60	0000001111001010
@61	0111011111010101
@62	0001011010011010
@63	1101100011011000
@64	0110011111010010
@65	1101110000101101
@66	0010101010011111
@67	0001100001011000
@68	0101111011000000
@69	1110001111010100
@6A	1001010001101000
@6B	0001111111110111
@6C	1011100100001001
@6D	0100110010100011
@6E	0011100001011101
@6F	0111010001111010
@70	1100110010000100
@71	1001000101111111
@72	0100111101010100
@73	1110110101011110
@74	1100101110110110
@75	0001111111000110
@76	0111001000011110
@77	0100110101100011
@78	0001011011100011
@79	0011100100011111
@7A	0110001011010111
@7B	0111111111101111
@7C	0111110111010110
@7D	0110000101001100
@7E	1001010110101010
@7F	0111000010011101
@80	1101100101101110
@81	0100111111000100
@82	1011010001111010
@83	0111011100110001
@84	0011111101100001
@85	1010100110010000
@86	1111111010101000
@87	1000000001111100
@88	1000001110100111
@89	0100001111001100
@8A	0010011101110011
@8B	0100010001111110
@8C	1000010101000101
@8D	1110110101100000
@8E	1100101000011100
@8F	1001011101111101
@90	1011000110111011
@91	0011011100001111
@92	1001001111100110
@93	1100100001000101
@94	0000011101100110
@95	0101011011010100
@96	1101100011101111
@97	0011001000001011
@98	0111100101111100
@99	1100011011001010
@9A	1010010100100111
@9B	1011100001101010
@9C	0111110011111011
@9D	1011000111001110
@9E	1100110101101000
@9F	1001000011011011
@A0	0110100010101110
@A1	1011111111111101
@A2	0110111101001101
@A3	0111001000100110
@A4	1101111001111001
@A5	0111001000101010
@A6	1010111110011101
@A7	0011011100111101
@A8	0000001010000010
@A9	1011011011100011
@AA	0101100110100101
@AB	1000101000011101
@AC	1110101100110100
@AD	1100110010010101
@AE	0111111000011010
@AF	1000001110010000
@B0	1000000011000100
@B1	0101010000111010
@B2	1101101011110100
@B3	1001000000011010
@B4	0111100001000010
@B5	0100001010110110
@B6	0111110011100111
@B7	0010111000110110
@B8	0100111110001111
@B9	0111111010001000
@BA	1000010000100001
@BB	1000010100000110
@BC	1011101011000010
@BD	1010100110000010
@BE	1010111000000010
@BF	1000001011111010
@C0	0111100101011100
@C1	0001001000111011
@C2	1110111000010110
@C3	1000101000110011
@C4	0100010011000110
@C5	1111110000000010
@C6	1010101111000111
@C7	0011101101011000
@C8	1011101000110001
@C9	1100011001011011
@CA	0111010110101101
@CB	0010100001010010
@CC	1111010001010111
@CD	1001010011101010
@CE	1000000000101010
@CF	0000011000011001
@D0	0100011011001000
@D1	1010101011010010
@D2	0001110011010000
@D3	1000011001110011
@D4	1001110011100011
@D5	1000100100101101
@D6	0010101010110110
@D7	1010111111110011
@D8	0011011001110100
@D9	0000010100011101
@DA	1001001111001110
@DB	1000111011000110
@DC	1000010100000010
@DD	0001011000011111
@DE	1110011010110100
@DF	0111010011110111
@E0	1001111100111000
@E1	0011111101011110
@E2	0111110110101111
@E3	1001001110111111
@E4	0110000101010111
@E5	0111101111010010
@E6	0111101001011001
@E7	0111001001010111
@E8	0100100101000010
@E9	0111110110001110
@EA	1000001111010000
@EB	1010010100010111
@EC	1000100110010010
@ED	1101110001101001
@EE	0111111001010011
@EF	1100010111011011
@F0	0111111111111000
@F1	1110100101011011
@F2	1010011011010100
@F3	1100000010001001
@F4	1001101110100101
@F5	1001100011110010
@F6	1000000101011000
@F7	0011100000001000
@F8	1000001100111010
@F9	1000000100010000
@FA	0101011011110100
@FB	1011111011000101
@FC	1001000000001000
@FD	1011010010000001
@FE	1000010010000000
@FF	0110100010101110
